data,classificacao,tipo,noticia
29/04/2023,1,desmatamento,"Terras Indígenas tiveram menos de 1% de sua área de vegetação nativa desmatada em 38 anos Levantamento do Mapbiomas aponta que territórios estão entre as áreas mais conservadas do país com cerca de um milhão de hectares (Mha) perdidos de 1985 a 2022"
29/04/2023,0,desastres,"Furacão na Flórida casas estão mais seguras por consciência sobre mudanças climáticas diz morador Empresário norteamericano que vive em Tampa contou ao g1 que preocupação com aquecimento global mudou comportamento da cidade e construções Especialista associa aumento da frequência de furacões às mudanças climáticas"
29/04/2023,0,desmatamento,"Brasil perde 96 milhões de hectares de vegetação nativa em 38 anos Amazônia foi o bioma mais afetado De acordo com o MapBiomas a cobertura perdida no país equivale a 25 vezes área da Alemanha"
29/04/2023,1,políticas ambientais,"Comissão do Senado adia votação de projeto que cria mercado de carbono no Brasil Sistema possibilitará negociação para compensar metas de emissão de gases do efeito estufa Texto que regulamenta mercado e estabelece punições deverá voltar à discussão em setembro"
29/04/2023,0,desastres,"Furacão Idalia ganhou força na Flórida por causa das águas quentes do oceano veja imagens Fenômeno atingiu a categoria 4 nesta madrugada Ao chegar à costa da Flórida porém desceu para a categoria 3 mas a sua intensidade não foi afetada os ventos chegam a 200 km/h"
29/04/2023,1,mudanças climáticas,"Frio vai dar trégua próximos dias serão de mudança e final de semana terá calor no Sudeste e CentroOeste No Sul novamente uma frente fria afeta o tempo derruba temperaturas e traz temporais no final de semana Em Curitiba máxima não passa de 15°C nesta terça mas vai a 25°C no domingo"
29/04/2023,1,desmatamento,"Fundo Amazônia projeto com abelhas mostra como verba de R$ 34 bilhões pode ajudar a frear o desmate e incentivar a bioeconomia Bilhões que giram na pauta do financiamento ambiental ganham materialidade em ações na região Ideia é transformar Belém que sediará a COP 30 em chamariz da sustentabilidade"
29/04/2023,0,sustentabilidade,"Canudos de papel ou bambu podem não ser tão sustentáveis estudo belga encontra 'substância química eterna' neles Pesquisadores analisaram vários tipos de canudo vendidos na Bélgica como opção aos de plástico e encontraram substância que não se decompõe dificultando a sua reciclagem"
29/04/2023,0,mudanças climáticas,"Último fim de semana de agosto tem avanço de frente fria e alerta para queda de temperatura Ao todo são quatro estados sob alerta amarelo de perigo potencial para a brusca queda de temperatura Rajadas de vento e chuvas também são esperadas"
29/04/2023,1,mudanças climáticas,"BNDES destrava R$ 640 milhões de fundo de combate às mudanças climáticas Também há a expectativa de captar R$10 bilhões com a emissão de títulos soberanos sustentáveis do Tesouro Nacional"
29/04/2023,0,mudanças climáticas,"Cientistas estimam morte de 100% de bebês pinguins na Antártica por derretimento precoce do gelo Pinguinsimperadores sofreram falhas reprodutivas devido ao derretimento do gelo na Antártica em 2022 perdendo 100% dos filhotes em quatro de cinco colônias no Mar de Bellingshausen Isso respalda previsões de extinção de 90% das colônias até o fim do século devido ao aquecimento global"
29/04/2023,0,mudanças climáticas,"Rio tem expectativa do dia mais quente da história para o mês de agosto Onda de calor provocada pelo El Niño atinge seu ápice no estado nesta quintafeira"
29/04/2023,0,mudanças climáticas,"Cidades do Brasil registram até 12% de umidade do ar nesta quarta em meio à onda de calor no inverno diz Inmet Cenário foi ainda mais grave do que o previsto inicialmente pelo instituto que aponta que até sextafeira (25) há perigo potencial em 19 estados cuja umidade relativa do ar deve variar entre 30% e 20%"
29/04/2023,0,mudanças climáticas,"Brasil enfrenta onda de calor e pode ter recordes de temperatura em pleno inverno previsão vai até 40°C Praticamente todo o país será afetado pelo calor as máximas devem chegar a 34°C em São Paulo e no Rio Grande do Sul Já no Rio de Janeiro e no Triângulo Mineiro os termômetros podem bater 40°C"
29/04/2023,1,tecnologia e inovação,"Óleo de andiroba vira bioplástico em laboratório do Pará produto pode substituir sacolas plásticas diz pesquisador Produto é resistente e serve como substituto perfeito para o plástico comum de acordo com professores que fizeram a descoberta"
29/04/2023,0,desastres,"Com risco de temporada de furacões 'acima do normal' nos EUA Califórnia se prepara para evento raro Considerado atípico o Furacão Hilary atingirá o pico de sua força no fim de semana causando tempestades de até 300 milímetros inundações e ondas de até 36 metros"
29/04/2023,0,hídrica,"Estresse hídrico 4 bilhões de pessoas no mundo enfrentam escassez de água por pelo menos um mês do ano A informação é de um relatório divulgado nesta quintafeira (16) De acordo com o Instituto de Recursos Mundiais sediado em Londres a previsão é de que esse número suba para 60% da população global"
29/04/2023,0,crimes ambientais,"Pecuarista leva multa de R$ 20 mil por pastoreio de gado em área de parque ecológico em Presidente Prudente Polícia Militar Ambiental constatou a presença irregular de 47 bovinos no local"
29/04/2023,0,desmatamento,"Como a expansão da Transamazônica colaborou para o desmatamento garimpo e ocupação desenfreada da Amazônia entenda A rodovia foi inaugurada pelo então presidente Emílio Médici em 1970 em Altamira (PA) e os trabalhos de construção começaram como forma de ampliação das fronteiras econômicas do país"
29/04/2023,0,desmatamento,"Thelma Krug América Latina e Brasil estão entre as regiões mais vulneráveis à mudança climática diz exvicepresidente do IPCC Segundo matemática e pesquisadora Brasil não conseguirá cumprir meta de desmatamento zero sem financiamento estrangeiro"
29/04/2023,0,mudanças climáticas,"Aumento da temperatura no planeta Pesquisadores brasileiros que estiveram no Ártico falam sobre degelo 'Muito maior do que esperávamos encontrar' Professores de Brasília foram ao Polo Norte na primeira expedição brasileira oficial em julho e presenciaram mudanças climáticas Cientistas estão preocupados com possibilidade de gelo marinho desaparecer entenda"
29/04/2023,0,mudanças climáticas,"Corrente do Golfo pode estar perto do colapso entenda as consequências A circulação de águas marítimas quentes e frias é primordial para a manutenção do clima do planeta O eventual colapso desse fluxo de águas teria consequências graves e imprevisíveis projetam especialistas"
29/04/2023,1,preservação e conservação,"Bioeconomia na Amazônia cultivo consciente de açaí transforma simplicidade em prosperidade no Amazonas Globo Repórter desta sextafeira (11) revelou que é possível ganhar dinheiro com a floresta em pé Um exemplo é Codajás que tem parte da economia movimentada pela venda sustentável de açaí assista à integra"
29/04/2023,0,mudanças climáticas,"'Era da fervura global' gráficos mostram 'oceanos com febre' recordes de calor e gelo derretendo tudo agora g1 recolheu dados e ouviu cientistas que estudam a atmosfera os oceanos e o clima da Terra para explicar episódios recentes que confirmam que vivemos um estado de emergência climática"
29/04/2023,1,desmatamento,"Terra indígena mais desmatada de 2022 teve queda de 94% no desmate no 1º semestre diz ISA A TI Apyterewa fica no município paraense de São Félix do Xingu Outras três terras indígenas da bacia do Xingu que estão entre as mais desmatadas do país também apresentaram redução semelhante"
29/04/2023,1,crimes ambientais,"Hoje admiradas e clicadas baleias eram caçadas e quase foram à extinção ao nadar no litoral do Rio entenda No Brasil Colônia espécimes eram alvo por uma riqueza comparada ao petróleo Francas até hoje não se recuperaram da matança"
29/04/2023,0,incêndios,"Foto de satélite mostra incêndio florestal intenso e fumaça cobrindo parte de Portugal Mais de 1400 pessoas precisaram deixar suas casas no sul do país por causa das chamas Altas temperaturas e ventos fortes dificultam combate ao fogo"
29/04/2023,0,mudanças climáticas,"Julho foi o mês mais quente já registrado no planeta 'ebulição global' diz secretáriogeral da ONU A rede científica 'World Weather Attribution' (WWA) concluiu que as recentes ondas de calor na Europa e nos EUA teriam sido 'praticamente impossíveis' sem o efeito da atividade humana"
29/04/2023,0,desmatamento,"Amazônia pode atingir ponto de não retorno em 2029 entenda o que isso quer dizer Secando e pegando fogo continuamente a floresta perde cada vez mais a capacidade de resiliência e vira motivo de preocupação para a comunidade científica"
29/04/2023,0,mudanças climáticas,"Mais calor mais estresse peixes sofrem com aumento da temperatura dos oceanos mostra pesquisa da Universidade de Brasília Trabalho internacional com participação de cientistas brasileiros mostra relação de águas mais quentes e aumento de cortisol nos peixes Temperatura dos oceanos é a mais alta registrada 2096°C"
29/04/2023,0,mudanças climáticas,"Brasil tem alerta de perigo para baixa umidade em 17 estados Inverno atípico por causa do El Niño provoca altas temperaturas que agravam o tempo seco"
29/04/2023,0,poluição,"Mais de 4 mil garimpos ilegais contaminam rios e comunidades amazônicas diz a Organização do Tratado de Cooperação Amazônia Cúpula da Amazônia que começa nesta terçafeira (8) vai buscar compromisso conjunto para combater a alta concentração de mercúrio em indígenas e ribeirinhos"
29/04/2023,0,desmatamento,"Conservação é desafio para todos os países que detêm Amazônia mas Brasil e Bolívia lideram perda florestal 'Perda florestal' indica a remoção ou mortalidade da cobertura arbórea não necessariamente por desmatamento"
29/04/2023,0,desmatamento,"Em meio a debate sobre foz do Amazonas ministra da Colômbia cobra fim da ampliação da exploração de petróleo na região Petrobras está buscando autorização do Ibama para realizar uma pesquisa em um novo possível campo de petróleo no foz do rio Amazonas Ministra do Meio Ambiente brasileira Marina Silva afirmou lembrou que o presidente Lula tem falado em desmatamento zero na Amazônia"
29/04/2023,0,crimes ambientais,"Irmãos suspeitos de caçar tatus e macacos em área de Mata Atlântica são presos com 10 armas no ES Prisão aconteceu durante operação em Viana na Grande Vitória nesta sextafeira (4) Polícia Militar Ambiental também apreendeu munição armadilhas e carne de caça com os dois suspeitos"
29/04/2023,1,mudanças climáticas,"Por que novo recorde de calor do oceano é alerta sombrio para planeta Novos dados revelaram que os oceanos atingiram a temperatura mais alta já registrada batendo recorde de 2016"
29/04/2023,0,desmatamento,"Cerrado tem a savana mais rica do mundo mas é tratado como 'bioma do sacrifício' Segundo maior bioma do país Cerrado bateu novos recordes de devastação enquanto governo celebra reversão dos índices de desmatamento na Amazônia"
29/04/2023,0,desmatamento,"Alertas de desmatamento batem recorde no Cerrado na Amazônia área é a menor em 4 anos Segundo dados do Deter o Cerrado teve 6359 km² de área desmatada a maior para o bioma desde o início da sua série histórica em 2017 Área representa quase o mesmo tamanho de Macapá"
